"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attribute.RestaurantsAttire","attribute.RestaurantsTakeOut","attribute.BusinessAcceptsCreditCards","attribute.NoiseLevel","attribute.GoodForKids","attribute.RestaurantsReservations","attribute.RestaurantsGoodForGroups","attribute.BusinessParking","attribute.RestaurantsPriceRange2","attribute.HasTV","attribute.Alcohol","attribute.BikeParking","attribute.RestaurantsDelivery","attribute.ByAppointmentOnly","attribute.OutdoorSeating","attribute.Caters","attribute.WheelchairAccessible","attribute.WiFi","attribute.Ambience","attribute.BYOB","attribute.GoodForMeal","attribute.Corkage","attribute.RestaurantsTableService","attribute.BusinessAcceptsBitcoin","attribute.HappyHour","attribute.DogsAllowed","attribute.CoatCheck","attribute.Music","attribute.BestNights","attribute.HairSpecializesIn","attribute.AcceptsInsurance","attribute.BYOBCorkage","attribute.DriveThru","attribute.GoodForDancing","attribute.Smoking","attribute.AgesAllowed","attribute.DietaryRestrictions","attribute.RestaurantsCounterService","attribute.Open24Hours","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"kD1u5HwZpWOH2bAU_W0ARQ","Peking Chinese","5900 Som Center Rd, Ste 11","Willoughby","OH",44094,41.6072477,-81.4411265,3.5,27,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","True",NA,"False",NA,NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","11:30-22:0"
"jKJr7aPdTZ5kiQw0g40yJQ","King Yuan","35840 Chester Rd, Unit 4","Avon","OH",44011,41.4683699,-82.0155941,3.5,35,1,"'casual'","True","True","'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","'none'","True","True",NA,"False",NA,NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"iT9KMTR8NqYwSCW-zMUOxw","Tai Pei","1124 Freeport Rd","Pittsburgh","PA",15238,40.4876529256,-79.8806163564,3.5,101,1,"u'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'full_bar'","True","True",NA,"False","True","True","u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': None, 'classy': None, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Taiwanese, Sushi Bars, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-21:30"
"Bfh_ON-LQUcJerjcDF5KNA","Best Wok","907 W Marketview Dr, Ste 8","Champaign","IL",61822,40.137698,-88.260784,3,27,1,"u'casual'","True","True","'quiet'","True","False","True","None",1,"False","u'none'","True","True",NA,"False",NA,NA,"u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","10:30-21:0","10:30-21:0","10:30-21:0","10:30-21:0","10:30-21:30","10:30-21:30","10:30-21:0"
"wftmt-n8OUA4Ng3bWWH5dw","Wonton Gourmet & BBQ","3211 Payne Ave","Cleveland","OH",44114,41.5089027,-81.6662795,4.5,285,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'none'","False","True",NA,"False","True",NA,"u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Barbeque, Cantonese","11:0-23:0",NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0"
"jhP9rUsV-KvgHu1n--7Q3w","Khoo's Garden","1130 Perry Hwy, Ste 26","Pittsburgh","PA",15237,40.5477169,-80.0355297,3.5,31,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","False",NA,"False","True","True","u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
"gTRTzLhbl2uDd_JvB4PsyQ","China Palace","4059 William Penn Hwy","Monroeville","PA",15146,40.4403653,-79.7697106,3.5,38,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'full_bar'",NA,"True","False","False",NA,NA,"'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Food, Restaurants","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:30","11:0-22:30","12:30-21:0"
"6_7_aSycZlRsfKENFiIi6g","Happy Wok","17 Eastpark Ct","Madison","WI",53718,43.147082,-89.287972,3.5,37,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","True",NA,"True","False",NA,"'no'","{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-22:0","10:30-22:0"
"xDnkfWCyaUdR6iMoxnuWyg","Dagu Rice Noodle","3710 Payne Ave","Cleveland","OH",44114,41.5095919,-81.662275,4.5,40,1,NA,"True",NA,NA,NA,NA,"True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,"True",NA,NA,"True",NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Shanghainese, Noodles, Chinese, Soup","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0"
"70nmPKnAufzeKfRNVE0-Pg","Hong Kong Wok","702 N Midvale Blvd, Ste 120","Madison","WI",53705,43.0733473,-89.4530332,4,25,0,"u'casual'","False","False",NA,"True","False","True",NA,1,NA,"u'none'",NA,"False",NA,"False",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"A8jt8v7bixb_DswY2uJQaw","Red Bowl","28500 Miles Rd","Solon","OH",44139,41.4235764,-81.4774021,3.5,36,1,"'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"False",NA,"False","False","False","False",NA,NA,"u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Thai",NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:30-20:30"
"yBHltbm3DqNaKgBgTMpxsA","Happy Buddha Cafe","2173 S Green Rd","Cleveland","OH",44121,41.5006901722,-81.518359211,4,35,1,"u'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"False","u'none'","True","False",NA,"False","False",NA,"'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","12:0-22:0","16:0-21:0"
"tIby_wfzpZ5QH02IWFNogg","China Sea by CSU","1900 Euclid Ave","Cleveland","OH",44115,41.5012603,-81.6774073,3.5,40,0,"'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"False","u'none'","True","True",NA,"False","True",NA,"u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Arts & Entertainment, Restaurants, Food, Social Clubs, Bubble Tea, Taiwanese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","12:0-23:0","12:0-21:0"
"i4CF-bIEfNeYoQ87klS78Q","Benichopsticks Restaurant","1025 Waterdam Plz, Unit D","Canonsburg","PA",15317,40.262821,-80.133828,3.5,54,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"True","'beer_and_wine'","False","True",NA,"False",NA,NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Japanese","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
"BrORoLCE5zVY6ekUb6omNA","Mad Noodles","2017 E Carson St","Pittsburgh","PA",15203,40.4287193,-79.9769083,3.5,100,1,"'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2,"True","u'full_bar'","True","True",NA,"True","False","True","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Restaurants, Asian Fusion, Japanese, Bubble Tea, Ramen, Noodles, Chinese","11:30-21:30","11:30-21:30","11:30-21:30","11:30-21:30","11:30-22:30","12:0-22:30","12:0-21:30"
"OaHJvi10dJbMIaQXg5e2Ag","Nam Wah Chinese Vietnamese","392 W Bagley Rd","Berea","OH",44017,41.373633,-81.867219,4.5,128,1,"u'casual'","True","True","'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","'full_bar'","False","False",NA,"False","False",NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vietnamese, Chinese, Restaurants",NA,"11:30-21:30","11:30-21:30","11:30-21:30","11:30-22:30","12:0-22:30","12:0-20:0"
"PhNdyQTtZjOQ1bqoT4S3oA","China Bay","6820 Biddulph Rd","Cleveland","OH",44144,41.431217,-81.7332203,4,32,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","'none'","False","True",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Cantonese, Chinese, Szechuan","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","10:30-23:0","10:30-23:0","10:30-22:0"
"p2RqycIW2jzjbQnkEw5lkA","Noodles & Company","6520 Monona Dr At Pier 37","Monona","WI",53716,43.0470458,-89.3239739,2.5,37,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'beer_and_wine'","True","False",NA,"False","True",NA,"'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comfort Food, Asian Fusion, Restaurants, Thai, Italian, Chinese, Noodles, Pasta Shops, Food, Salad, Specialty Food","0:0-0:0","10:30-21:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-21:0"
"QdganL5AW9E_fNoRVroLig","Golden Wok","405 E University Ave","Champaign","IL",61820,40.1160086,-88.2328539,4,120,1,"'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","u'none'","False","True",NA,"False","False",NA,"u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thai, Chinese, Restaurants","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","12:0-20:30"
"MA465c4XL7_m9p_6_ztRsw","Me Lyng Restaurant","213 W 8th Ave","West Homestead","PA",15120,40.405053,-79.913952,3.5,57,1,"u'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"False","u'none'","True","False",NA,"False","False",NA,"u'free'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vietnamese, Chinese, Restaurants","16:0-21:0","16:0-21:0","16:0-21:0","16:0-21:0","16:0-22:0","15:30-22:0","15:30-21:0"
"HzE3NnlAzIcqiHDydpvzrQ","P.F. Chang's","3265 W Market St, Ste 100A","Akron","OH",44333,41.132856,-81.616873,3,110,1,"u'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'full_bar'","False","None",NA,"True","True",NA,"'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian Fusion, Restaurants, Chinese, Gluten-Free","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0"
"ijY4C4ut4M9xg3QvK2R2pg","Li Wah","2999 Payne Ave, Ste 102","Cleveland","OH",44114,41.5083668054,-81.6693706559,3.5,337,1,"'casual'","True","True","u'average'","True","True","True","{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",2,"True","'full_bar'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"Dim Sum, Chinese, Cantonese, Restaurants","10:0-0:0","10:0-0:0","10:0-0:0","10:0-0:0","10:0-0:0","10:0-0:0","10:0-0:0"
"iH-BDuPiIV1Eag82oqXmAQ","Frankie's Wok","8926 Brecksville Rd","Brecksville","OH",44141,41.3192925,-81.6271283,4,44,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seafood, Chinese, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","16:0-21:0"
"QmNrHxN7UahtdliH_kAuUg","Ka Mei","2209 Murray Ave","Pittsburgh","PA",15217,40.4324863,-79.9228558,3.5,92,1,"'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2,"False","u'none'","True","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Cantonese, Restaurants",NA,"12:0-22:0","12:0-22:0","12:0-22:0","12:0-22:0","12:0-22:0","12:0-22:0"
"1p5izA5Py5zN7CuNAxPkvw","No. 1 Chinese Restaurant","27333 Detroit Rd","Westlake","OH",44145,41.4665,-81.923267,2.5,23,1,"'casual'","True","True",NA,"True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"True","u'none'","False","True",NA,"False","True",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"LLGGe9k7NTVy1Z2wH1_Uew","Tong's Cuisine","228 Semple St","Pittsburgh","PA",15213,40.4394597,-79.9581963,3.5,53,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","True",NA,"False",NA,NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","12:0-20:0"
"Lku_keJf44D0LxbRAIZOcg","QQ Express","1401 University Ave","Madison","WI",53715,43.0732593799,-89.4093034789,3.5,62,1,"u'casual'","True","True","u'average'","False","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","True",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Chinese, Restaurants","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30"
"ndq4rJcFLMbMGU_gK5u79Q","China Wok","1202 5th Ave","Pittsburgh","PA",15219,40.4384747,-79.9887883,3,39,1,"'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"False","'none'","False","True",NA,"False","True",NA,"'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Japanese, Sushi Bars","0:0-0:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0"
"4rSHsXO4ozQoD0hoPCDatQ","China Express","13621 Detroit Ave","Lakewood","OH",44107,41.4851133,-81.7872673,2.5,31,1,"u'casual'","True","True","'average'","True","False","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","False","True",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:30-23:30","11:30-23:30","11:30-23:30","11:30-23:30","11:30-23:30","10:30-23:30","12:0-22:30"
"6lgkTtACpJR5Kijkc050KQ","Dragon Garden Restaurant","9415 Olde 8 Rd","Northfield","OH",44067,41.3162454,-81.5385224,3.5,39,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","u'full_bar'","True","False",NA,"False",NA,NA,"u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Japanese, Sushi Bars","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","12:0-22:30","12:0-21:0"
"gnqHyA6gY2-m9S-FKt6Xqw","Cravings","603 S Wright St","Champaign","IL",61820,40.1112203703,-88.2290604075,4,172,1,"u'casual'","True","True","u'loud'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"False","u'none'","True","False",NA,"False","False","False","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pan Asian, Asian Fusion, Malaysian, Restaurants, Chinese","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","12:0-21:0",NA
"tWtuHpIFtQHMQq8q8DG3dA","Tea House Noodles","1900 E 6th St","Cleveland","OH",44114,41.5005885,-81.6897623,4,92,0,"u'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"False","u'none'","True","True",NA,"False","True",NA,"u'free'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tea Rooms, Food, Salad, Asian Fusion, Thai, Noodles, Restaurants, Chinese, Fast Food","0:0-0:0","10:30-16:0","10:30-16:0","10:30-16:0","10:30-14:0",NA,NA
"t_SvwKRaMyNHj2NOMvMv1Q","Phoenix Express","3063 Graham Rd","Stow","OH",44224,41.1670585223,-81.4041273578,4.5,130,1,"u'casual'","True","True","'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"False","u'none'","True","False",NA,"False","True","True","u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian Fusion, Chinese, Restaurants, Japanese, Salad, Food, Sushi Bars, Specialty Food, Ethnic Food","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:30","11:0-22:30","12:0-21:30"
