"user_id","business_id","text","date","compliment_count"
"kEceuUC2C_C_Ta_vtYLyPA","MBK1Ew_P30AD6hFpKHqX6w","Don't go to this place go to fortune star in monroville their food is very good","2015-04-23 00:30:22",0
"I1Jhth-yxtz4mty6C2sWqg","sOaeX1zQWuqbPcclvjtdeA","Check the nutrition info online: holy hell....worst, most unhealthy restaurant in all of world. 3000 calories per dish","2011-08-06 23:38:42",0
"2rfasOe2P9jwTdLlKseRLw","LbeJgPgKKHw5qH0f02NHEQ","Best Chinese in the city.","2013-08-28 18:17:54",0
"Fe3J9A_LGE5WklbEdbriiA","h0kDxnRpBXyJ1v17uSDnzw","Always good always cheap always fresh. Never had one questionable thing...","2016-07-16 15:31:27",0
"OtwnRGeStdWScK8Jq0jXEw","QkZEdBfKhXwCF38AJG1Ylw","Excellent","2014-02-22 01:18:01",0
"2lxvmWdCiDAjGPEzm0xkIw","hcFSc0OHgZJybnjQBrL_8Q","It's really cool to watch the people in the kitchen at work stretching the dough to make the noodles. You know you're getting them fresh!

And oh yeah, for those who are inexperienced with the cuisine, if you're getting the pork soup dumplings, be very careful. There's hot soup inside. It's kind of like how you should approach a very hot cherry tomato.","2016-03-21 05:16:47",0
"1fBZy5_5CgT9ZK-bpbizLw","cXmlv2WBzuB6JLMhaCvLuQ","best mapo tofu i've had in america","2017-05-25 16:34:30",0
"JUT0U3HTSB3kz9Wh7N0GqA","eab04KSBbf30FqB4cH8erQ","Alright, alright. I'm giving it another try. And getting ramen! #yelpnewvember","2013-11-04 01:49:47",0
"vDix29L-XkjAL3pRGaSxcQ","7U73RqIg6JA0WThxWUV3uA","Wonton soup is very bland, with soggy noodles that fall apart as soon as they're picked up.","2018-08-31 23:04:06",0
"NfU0zDaTMEQ4-X9dbQWd9A","wftmt-n8OUA4Ng3bWWH5dw","It's small, but can accommodate larger groups!","2012-05-21 22:36:34",0
"iCG9Z_4TDOxMG_aLWM6LHw","GDpd9KZdUgnjcoCWTTphqw","The lamb, wide rice noodles and the spicy pepper chicken are my favorites.","2016-10-14 23:41:21",0
"d5WLqmTMvmL7-RmUDVKqqQ","QlAPX3c0Vm2dU_w3puIAIw","Add some freshly minced garlic to your sauce!","2016-10-08 19:30:54",0
"tvn8fCy1FdEOztS-MjCbCQ","jKxES7iLV63H_PfyGVGIDw","No lunch specials per se but they do have small and large options. Great for groups or solo. Free tea.","2012-02-03 18:54:30",0
"8Ch-ebV6x4yOmLLHrUnYRw","-865Ps6xb3h1LP67JcQ3mA","The service was great. The food cme out fast and it was great. If you want a great cheap Chinese food then this place is for you. Very clean and very tasty","2012-10-15 19:08:27",0
"1hA1O6Am0W3RRGINVpwNTQ","F8ZTmT9pGiSF2jx9FZDjdQ","Amazing fresh flavors!  Fast and friendly service. Excellent quality.  Five stars.","2018-04-22 21:09:47",0
"CNTK7LfpGqVXFzBb3lbR5g","jDehhKtVZa62k32WHbnc2A","Well-priced lunch specials and better than average egg drop soup","2014-11-23 20:40:01",0
"1W3_JUSkH5tsrIWdIXoK-w","a5xUI7TvsNhM5gZr6KowDg","Above average. Great Velvet Chicken.","2010-10-03 01:23:11",0
"0cYZvANIt3eh49rr5cqqQA","jwuR0AGCw_BaM8uEkKyVEw","Solid Chinese take out.  Can't ask for more outside of needing a delivery service.","2018-09-02 18:35:33",0
"KXZ8A8h7Q9ZJRU5TM9asjw","f2FfutZhb4F-m1Ob0EdYaw","Veggie lo mein is so good!","2012-12-08 08:50:14",0
"Yi5KGA-QvolRWNeDfzEKrw","aURWnSm0BrHhp-0DSXFJww","Hunan beef lunch special includes hot and sour soup. $5.19","2013-08-09 17:57:29",0
"mM_pYUYmDe9kHb-HWr2-UQ","Tm2dKN_-DCdZfF2xMWrX7w","Pad Thai is awesome and it's a large portion","2013-01-10 22:24:37",0
"M9TjYmTgHayJ22cNkyvW_g","25CzbDgm1MsT31NhA6KYog","Not interested in a sit-down meal? They use DoorDash!","2018-11-05 20:43:30",0
"yfK0Od09W_D5jzXBzRgnlA","e7M2GgkCfDYTxdPN1LL1sQ","Night in Bloomfield!","2011-02-20 00:21:29",0
"w8q1hum7FsGb6hb9T_2j2g","7sz9Rw1dbIEfLy-L9qB3Tw","Won't be back. They said it was chicken. Tasted like chicken skin.","2012-01-16 19:28:07",0
"VvEbHhsgOn0esPqGnSuS0w","e7M2GgkCfDYTxdPN1LL1sQ","Great Chicken Lo Mein.","2014-08-19 01:48:19",0
"jiPiMaNJyEwXO5YKriw49g","Tm2dKN_-DCdZfF2xMWrX7w","Trying curry for the first here......","2013-09-23 16:36:14",0
"RuJq1xeZqmt6aOHpU5DuDA","79G_4PgWIO1BPve3D1tD_Q","Cash only. Delicious food.","2013-11-14 22:33:31",0
"xzFwCeHtPczly7G8BRx9Qg","HzE3NnlAzIcqiHDydpvzrQ","They're giving out $10 gift cards for free to celebrate their 20 year anniversary!","2013-07-19 00:24:32",0
"yWTlyi-0BMJzOQ9VreYFDw","t_yiQnxUDdPPCN2z4QyezA","Love crispy tofu here .. cashew tofu is also good for vegetarians","2015-05-12 08:25:00",0
"31KucdyO5sfpwvONAKP8fw","e9FftJq9v_porLZT7iSEhg","Our local Cantonese place has decent spicy tuna sushi according to Rew ... Who took 10 seconds off his mile run today","2012-04-18 22:38:48",0
"C__1BHWTGBNA5s2ZPH289g","MLwVTDhM2DOESvKGcfKCsg","Great new Chinese restaurant. Another gem on Atwood.","2014-02-23 02:42:58",0
"3mR28S5jJQS-SwvzOPGo5A","BY1_pf7FHUycHOwYEenDlQ","Fast & friendly service! But check your bag for utensils before leaving!","2016-01-19 23:33:06",0
"6RXaCs_-LrmVr1LCbnm1LQ","sOaeX1zQWuqbPcclvjtdeA","Always great service!!!!","2011-12-02 17:30:44",0
"mDIfsLQnfud0uGXKi9lAIA","jIc8lKpK0S265D18cgQKEw","You can also get Pearl of the Orient delivered through Delivermefood.com","2012-09-21 06:32:01",0
"boLGreuzOXfreFivRIsbPg","OgwN65jZebPRIPSmNpRP7A","Free $10 if you buy a $100 gift card","2017-01-12 01:49:32",0
"0afbTe2-RcEtooSGiTTLtA","6PPoODoXUyMULipVWnpJWw","If you spend $15 or more you can get free cheese wontons upon request.","2017-08-05 15:53:05",0
"qBLyuv66tFIypV6uPg8Gvg","xULATz2siGXOPia614mg2A","Bubble tea will fill you with supple endless pleasure","2012-09-13 23:45:29",0
"SaIpptv0CgJP9LdHOzDRtA","BsLyCu_lkEdkG42qmvZlnQ","Want fusion? Go to Soba. Want Thai? Try Thai Gourmet, or Thai Tamarind, or Smiling Banana or Red Orchid.","2015-08-06 00:53:13",0
"boLGreuzOXfreFivRIsbPg","kVXyz0mYd7NaGuGdM_VMeQ","Skip the milk tea, it's not as good as it used to be. Try the herbal tea from the fridge instead.","2017-05-27 19:42:28",0
"lcOOe1LZJM_NZwBWLpURyA","z3hD4GX5gSJtuqNhN-o2cg","Try the hot and sour soup and the steamed vegetables with the spicy garlic sauce.","2015-04-22 12:58:22",0
"Fg0R4QzBH36L3IM60G16KA","BSjJIFtg1BkLTCYJYzy7Og","Overpriced for little selection","2014-01-05 01:24:57",0
"qA6v-AeuzTGFPYtFUM7okw","aS4t4ee3xqQXgNHNxi9gAA","Check the lids on the salt pepper shakers before you sprinkle it on your food I had to hold it come up on mine","2016-12-16 03:54:36",0
"T76-jKiHe5Fz5qTjQQlWoA","I2lDmQHDxnUKbEBJuJCW6w","Get the mu shu Chinese style","2015-08-27 23:05:43",0
"d5D9eOFybFnmoD7UbkYNLA","FNf9Q2FnB9sI9kOMAgj0AQ","Authentic Chinese food and restaurant","2015-08-17 00:12:22",0
"7Z8wOExFljPX8OUs1YhmEA","1Vbt1GsmtQm2dkC4A2L_-g","We love Subba!","2018-01-06 15:35:47",0
"WTVUpLgw2i0ZKeHyrB6Hcg","tZpxk604kWWHsJKyirraZg","They do NOT have bubble tea YET.","2018-02-14 23:32:09",0
"1lMU2hQKtPzYUxSuUH3q8g","VfWX3UCKvUnVktdOuR8TwA","This place got an overly harsh review in the Isthmus. Try it - it's great!","2011-09-10 20:49:26",0
"RWGJvGak18-mXGYQo5wFUA","4v_RbefzvGkixXXJkn-bzw","Happy family is good and their fried chicken is my favorite. Their spring roll is good too.","2011-02-14 00:07:55",0
"55KRg_BoBZPb9k4Q-z7cYA","t_SvwKRaMyNHj2NOMvMv1Q","Great hibachi meals at a very reasonable price. We frequent this spot.","2016-09-06 03:07:32",0
"ELmoEhgxqQ1JMe7juyOq-Q","74wRr6PP6lbaL1YzUcYGAA","i like the food here, very tasty to me.","2015-08-11 15:49:18",0
"GSIPWRrhVXxrhNNqq1tPhA","hcFSc0OHgZJybnjQBrL_8Q","Freshly made noodles, yum!","2014-05-25 19:08:40",0
"yjedDsJVVZLofrincZD9Ng","t_SvwKRaMyNHj2NOMvMv1Q","Great food!","2016-10-16 22:21:50",0
"oK608YMwIoMa4XujD0Ckng","asAHqgKQtCWiBbC3XriSIQ","The lunch specials are a good price and you get a can of soda or soup.","2014-02-24 19:18:50",0
"-hietrA8M58asfpyJkCyiA","AYr2URtjoQ8Toh8_Jr4G6A","Who doesn't love bubble tea!","2013-10-30 21:46:37",0
"1f6eEQiFfMt5HLQbS2wlJg","hcFSc0OHgZJybnjQBrL_8Q","Usually pretty busy on the weekend during any time. If you're going with a group bigger than 3-4 I would account for the waiting time. It's more difficult to sit large groups together especially if the round table is taken.","2015-03-07 20:40:46",0
"JTatNDUZqC6ybdvY95dc7A","tw8I1hZdlGpwO2QaAIeQWg","They cook all of their pho in the same pot and don't change the water. BEWARE if you are vegetarian, allergic to seafood, or can't have pork!","2017-06-26 05:19:12",0
"KDcJX84Fu6vLoil2D3XnnQ","2F6dAex41iqsoxjSX4xAZA","American style , sweety salty ...","2014-02-16 20:33:36",0
"_ekUMPGWf4QB5uj6yAvGIw","TpLbrBsHSej6Snb6LXDYxg","Wtf is with the hours of operation ? Hello ? I want lunch !","2012-09-11 14:02:48",0
"FKclATu5-fmK6lsAUuHp7w","vn5f16PcHU-feucWgK7r1g","Wi-Fi network is NETGEAR09.  Ask server for password.","2016-03-29 18:33:36",0
"nZKB3rbNXWayUSz1DSRdXg","F8ZTmT9pGiSF2jx9FZDjdQ","Bring your own cutlery as you'll only be given a fork and chopsticks. If you can't cram big pieces into your mouth you might want to cut it.","2019-04-16 22:18:59",0
"5JVY32_bmTBfIGpCCsnAfw","tetKWtLT0639lqnD9QJRKw","Expect to wait in line!","2016-08-28 17:57:49",0
"Ky2nn0TYhH3PuwHPALt7Lw","5rb2tq_AhxQuRYu_bh464g","Katie (I believe that's her name) should work on her attitude or maybe be put in the kitchen so that she doesn't interact with the customers. Unfortunately my daughter loves their hibachi rice, that's the ONLY reason why I continue going there to pick up her food.","2018-01-03 23:33:49",0
"f0bnzncQZ3ZVcGKWXYZcUg","6lgkTtACpJR5Kijkc050KQ","You can order the hibachi dinners to go.  They're so good!","2013-08-01 22:46:12",0
"Y8hKZ43mWcwhTpAcTFrUIQ","UPSzbM6D2SkarWAINq1I9A","Very good Pho. Family owned business. They're specialized in Vietnamese food!","2017-09-14 23:04:26",0
"p_OlY_uSdI6qyqJnC2-oRw","U8FC3Z_L_tHEUIvkwSSAXw","The service is painfully slow.","2014-04-22 17:30:01",0
"wJdAKMzrbIrF90kgq3-GHw","Tm2dKN_-DCdZfF2xMWrX7w","Braised side pork with taro?! YUM!","2011-11-19 00:41:10",0
"iHe2FR5fOTDG-AEvxfUCNw","HzE3NnlAzIcqiHDydpvzrQ","Singapore street noodle today.","2011-09-16 15:56:33",0
"nldp0chdyawDDpdJZCogzQ","7toYPf5ZAjCkEuwaMPtDwQ","Worst Chinese food!! Fried rice is salty, sweet and sour sauce is brown, dirty silverware etc.","2013-07-27 22:21:09",0
"x4g0aLq1BuoKk4Wtwwr-dg","USRXU4ASBAFSKhlk-KVrCw","Great Food!","2011-09-23 22:53:24",0
"135DbbQnr3BEkQbBzZ9T1A","eZaaYA5X3BmMTPWsOBvq8g","Come with a group so you can share add ins!","2015-05-23 03:26:05",0
"qntQp9UoeP6ju8D_W0Y0cw","-XH3-e3jDVdjHJq7GfNY7w","This restaurant no longer serves Vietnamese food any longer","2015-09-25 23:15:37",0
"FE3Pu7Atw-yaio0m4OOImA","HVpwpXneaCWMeEBF7H8jpQ","They only have food at certain hours and they run out pretty quickly. It's worth asking what food they still have before waiting in line.","2017-10-22 19:19:15",0
"HC5zLdut4caN1VPqxqRsMw","hcFSc0OHgZJybnjQBrL_8Q","Bubble teas are quite large!","2015-10-07 04:53:53",0
"7FAWEeRGS1IqKDjrY7uwaA","hcFSc0OHgZJybnjQBrL_8Q","Whelp, never eat here while wearing a white shirt!","2016-09-23 17:55:16",0
"LaiylSIbrA3aPvOYtl-J4A","f1K6hzQecl-sJFYRUHvDDQ","BYOB","2018-03-02 03:05:44",0
"CNAEooBIpYLNnnugWceDcg","8C65DwwnazwYB2z9naHyaw","Great orange chicken","2015-04-14 22:49:11",0
"Wom5ss-owNYkxSy_j4s39A","ijY4C4ut4M9xg3QvK2R2pg","Dim Sum. Lol","2013-08-04 17:58:29",0
"2oTG2GrBpikkonRxQywI7Q","xULATz2siGXOPia614mg2A","Wtf do restaurants have a $10 limit on cards!? It's technically illegal","2014-09-02 17:21:57",1
"xhmBgIT3xHgojioDq_c_fg","hcFSc0OHgZJybnjQBrL_8Q","Severe lack of vegetarian options! They need to remedy this to compete!","2017-07-25 21:25:35",0
"PQYshw3N4iP6mUNrZvjuIw","Zs8LPufciU-jDpbAVFqKcA","Free hot tea, nice people and simple good food.","2017-02-10 21:40:35",0
"2f9MGN1iB8BBFlrbsocQfA","p2X4WdGMsi26t_6hN3Hz4w","One of the best chinese foods ive have in a while","2013-08-10 16:06:25",0
"PHilqp3w6eyo6nztpToOPw","3qrfY-XCUKVyrO5T6GskqA","Lots of variety!","2014-08-17 18:43:50",0
"agXJ2q1yxRupMSBCT-FFXA","h9O1Q4kEklvYdwVsffTpMA","New location. Next to Body Revolutions on the corner of 303 and Hadcock.","2014-04-05 22:00:10",0
"5J94-fnAu25GXOmgakEKoQ","f2FfutZhb4F-m1Ob0EdYaw","All items are tasty and the hot and sour soup is the best!!","2013-08-08 22:19:57",0
"MXE5dJEqzzfKDLEGkHbdVA","rXKzE4Iraz7vGWovWW-aBA","Student discounts available!","2017-12-09 23:12:58",0
"qBLyuv66tFIypV6uPg8Gvg","aHVhlCvmlNnnPf-LgclNNA","Yumyum!!","2012-05-17 19:11:00",0
"I3rQ7MawRGOYhdIKN5nC4Q","FuEtzgnqqsEr73A9mAbucw","Awesome Sushi!!! Empire roll is to die for!!!","2013-07-09 15:27:16",0
"6HHCHTe7nbIwaWamTk_xPA","PhNdyQTtZjOQ1bqoT4S3oA","UN EDIBLE. Wish I could give it no stars. Worst Chinease food I've ever had","2016-02-26 22:28:52",0
"u5gFd5Rt2FYwLM7JUHp9_g","3-HFGxmbzSax-NySJ_LzDg","Amazing sushi. Enough said!!!","2016-06-01 01:16:26",0
"0tC5OOTuwvPGnnqhPCoRSw","a58P2BPCCbQgDMbEoLfWzg","Specials!","2016-07-10 17:41:00",0
"dt9IHwfuZs9D9LOH7gjNew","cRTkev8c66o6q6v7FstjLA","If this is Americanized Chinese, good. I don't even want to mess with the authentic. Disregard the man with disrespect reviews. Put RESPEK on this.","2016-05-17 23:53:42",0
"w0utfon2BcRsKdwp3Bty3Q","VBhPgceaKWOXT71d3Jp38w","' Dese bitches dumb.","2014-12-06 04:18:11",0
"hy4uEHgITEfzxrXzyDhCRg","4rSHsXO4ozQoD0hoPCDatQ","Makes ya crap!","2014-03-11 04:16:26",0
"H5tU6WqjNYnVYYdDn5K2xg","z_zyOfFO-OIYgCR5hstyTw","If you have ny specials to your dish (no mushrooms or extra hot etc.) Make sure you repeat yourselves.  Two times in as many visits they ignored the ""no kimchi"" and ""no mushrooms"" request.","2014-07-12 03:29:57",0
"UrOofvcBl0gAbKPAEaj83A","eab04KSBbf30FqB4cH8erQ","If you think the soup was bland, ask for the seasoning sauce. You add a little and the magic happens!","2014-12-05 02:43:55",0
"V7uS5US4oTf-S9u36HJQCQ","BIqsItY0vyOshMpJ0I4cPg","I haven't even eaten yet and I love it already.","2014-02-13 18:07:07",0
"nOr3_aq60yivqgcso_iDMw","2F6dAex41iqsoxjSX4xAZA","Excellent Chinese food","2016-04-30 18:36:38",0
"UQl5EpV2UHL1juulvk407w","zXJilaBN28oUdX7Owf0fRA","Delivery time is painfully slow...great food, though.","2015-11-14 21:18:59",0
"6KUA3-IfHoAhQ3FL2djQoQ","zXJilaBN28oUdX7Owf0fRA","You will drown in all the menus they have. I know for certain they have four (the American menu, Chinese menu, sushi menu, and an additional specials menu), but who knows what else they have hiding back there. Ask for as many menus you can handle to see all your options!","2016-05-22 16:06:53",0
"VnVoplb5vrdB2EU1GzzHsA","VBhPgceaKWOXT71d3Jp38w","Sit upstairs at the outside porch. It's pretty for an early dinner or a sun downer.","2013-05-08 23:39:24",0
"NftdZP8_WCfYtt7HukemPw","QmNrHxN7UahtdliH_kAuUg","Kinda hard to find a clean table among all the empty ones... stay away if atmosphere is important to you.","2013-06-05 00:20:20",0
"135DbbQnr3BEkQbBzZ9T1A","7aZf5c1UNotq4MabBXMZLA","No lunch specials on Sun.","2016-06-05 19:36:42",0
"RNUV7k_Ng4KdasXQMsOo6w","rPshoySU7Xfafoi3S0KDfg","The kids chicken fingers are so good!","2018-05-08 16:21:34",0
"VRi7aW1RTEERaphlXzvjOw","yGdO0huBvnAhyEX7fZO7og","Love their pork lo mein and fried rice is the best around","2018-07-07 03:39:22",0
"UsmTxWbobLsI6WR1Db0W7A","o5rtJcyJ6xje1PFj_rhRTA","Quite possibly the worst Chinese food I've ever eaten. Once my chicken tasted like ammonia. This place is bad!","2010-11-14 19:18:46",0
"2ZZNOoMQ7WFvFoxDUFw1wg","AYr2URtjoQ8Toh8_Jr4G6A","Try the broccoli in garlic sauce, but add chicken. Yum.","2015-10-12 16:24:44",0
"HWonvGt2a73y_4_1xNmxCQ","1Vbt1GsmtQm2dkC4A2L_-g","Tip for those with mobility issues - the restaurant is up two flights of somewhat steep stairs on the second floor of the building.  Not easy to access for people with mobility disabilities.","2015-12-08 20:47:39",0
"eQ7nBfIGaL9jXDelIDJyOg","t_yiQnxUDdPPCN2z4QyezA","850, 186, 822, & crispy tofu","2013-07-18 02:23:53",0
"-a9IN_IZSLphqDCq5r1DUw","7aZf5c1UNotq4MabBXMZLA","Tan tan noodles FTW","2011-12-04 00:01:47",0
"UqmUs4QOOUM1FQbOcXjjyQ","SUktrYdNQD8k2vvkM4OpfA","Ordered almond chicken....
First of all almond chicken is NOT IN BROWN SAUCE!!!! They said they would send my order to ming garden cause its closer...I DON'T LIKE MING GARDEN!!!
Worst Crap I ever had..and I Almond chicken. Brown sauce? WTF....
I do not see how they get voted best of c-u.
Must be suckin something cause their food sucks....period.
Brown sauce......REALLY.?","2018-12-01 03:42:47",0
"9JGaK7K8pXDwpKjPIsu08Q","QbuWKli8fme4O84t99UfSg","Excellent authentic India food!","2015-12-14 03:39:01",0
"THOWePR26FzKR4CfAAgUHQ","cXmlv2WBzuB6JLMhaCvLuQ","Closed every Wednesday.","2016-12-29 18:04:58",0
"XFaE0QlVwhZpNeQjfgVr6g","EbxaQO95C7PUNTmokE70XA","Random Chinese stop...our best ever!!  Food is so yummy and fresh!!  We asked for specialty items and the following things were recommended:  honey chicken, garlic shrimp, crispy chicken, dumplings and pork egg rolls. OMG for a place that didn't look like much on the outside it truly proved to be a diamond in the rough!","2014-11-09 20:55:38",0
"ky4S0pa3C6fozVrtkIJwNQ","ijY4C4ut4M9xg3QvK2R2pg","They don't serve dim sum after 3pm come early!","2014-08-16 15:37:03",0
"d5WLqmTMvmL7-RmUDVKqqQ","ceuvH6NpDhpT1p4q1w93pA","Here for dim sum!","2017-08-06 16:18:50",0
"l-edHsChYTxVurjfEQtWTg","nDT0T3yW6G89vzdx4p_P4A","Don't eat here.   How can you take a place with great food and now serve crappy food??   Hot dog in fried rice.   One of the worst meals I've ever had.   We will never be back!","2019-06-13 10:57:27",0
"FL17sG6mYmFMnX2rWdgvEw","QI0PGXbGkIdInOOBeq6ieQ","Great experience. Good food and service.","2017-05-27 18:40:29",0
"nOr3_aq60yivqgcso_iDMw","P9ASoX1gV30Sw7_dWvrv5Q","Quick and inexpensive lunch option","2017-02-08 19:10:08",0
"0tC5OOTuwvPGnnqhPCoRSw","0I0yATfnNQJB-A-IPGgqDA","Specials!","2018-04-30 12:49:07",0
"Lr7VZHaRLZRmAzI_HM5L0A","I2lDmQHDxnUKbEBJuJCW6w","Take out","2012-03-02 23:34:05",0
"ncCeaGkpEQMgzSfBHnatWw","sOaeX1zQWuqbPcclvjtdeA","Ask for Conrad to be your server!! Very attentive. Dinners are high in calories, to keep it low try a soup and lettuce wraps! Very pleasing","2011-09-21 23:28:45",0
"VEZ1vCYnEBsl2ssBoswaZw","hEUAUdG4fBdYWvPeEASnng","Long wait, slow service, not very friendly staff. Bland food and overpriced.","2013-09-26 17:52:24",0
"M_UuEwc_HoqPhqgEzkjPrg","kVXyz0mYd7NaGuGdM_VMeQ","The Macau style egg tart is delicious. And cheap. Try it.","2014-12-08 16:13:47",0
"IdbaRCFtRUzmu3AZjNc_rg","rXKzE4Iraz7vGWovWW-aBA","Get the spicy seafood ramen. Its not spicy so ask for more spice but that broth was so flavorful.","2018-11-30 04:52:03",0
"s26ge99HxwXeBdxCZA43NA","LLGGe9k7NTVy1Z2wH1_Uew","Get your egg roll or crab rangoons wrapped on the side separately or else they will be all soggy. If sogginess is unappealing to you.","2012-10-04 20:34:20",0
"l2vGsR2gtzelcAswfBGmxw","GKmbGnQ2WmlU7ntVPI4mYA","I still love this place.  They have great fried rice.","2018-10-05 18:16:14",0
"CH9VC7aLLsV8NFdaoU_uog","VGKq16vCdPPHMoryy6XTHg","A little gem in Madison. No phone and no credit cards.","2014-06-14 22:39:35",0
"UwV6jBuTR1S9acT6bPTBPw","VBhPgceaKWOXT71d3Jp38w","Seared tuna for the win.","2014-03-22 23:18:23",0
"0tC5OOTuwvPGnnqhPCoRSw","RNkVt3T_3DQjXbXTM2DIjg","New specials! Now $5.70","2016-06-18 18:18:33",0
"pi6kKvnBjYwKFTrhR91SnA","R-9gUTN8BJIDqGgzXEmq3Q","Their chinese cheff left, so now they are back to serving bland americanized dishes which are overpriced for its value.","2012-09-30 11:39:51",0
"zfKhxaN2aPU3kykTutBE_A","S6dARuOrrOXd4xSiTHti8g","The dumplings were marvelous and the portions of our food were generous.","2017-03-06 15:30:39",0
"boLGreuzOXfreFivRIsbPg","4XGjbI2Ggi-kdgt9eZR83w","Open on holidays: Christmas and New Years and the day before both holidays!","2017-12-26 00:19:06",0
"uWDm44wQR8bUHydDOQuYMQ","ubVWVTrw4zvsqnaW22-BMw","Best Chinese food in Lorain county!","2019-03-31 01:22:16",0
"SsH9zQtl01SABH6QGsnu3w","wftmt-n8OUA4Ng3bWWH5dw","Get jade tofu with fish and beef chow fun!!","2012-05-06 16:28:25",1
"lzgDlQUmDz6uksT-cY3V5A","wftmt-n8OUA4Ng3bWWH5dw","Good food and reasonable price.","2013-04-06 17:32:33",0
"-hietrA8M58asfpyJkCyiA","NYMUlUYYEb3H0nKsauj-yw","They are getting rid of their Chinese food menu. Just going to sushi and food not prepared with gas......","2013-10-11 21:15:32",0
"LOXBk06SbLA3rAwXz42fnQ","pJU2t-6Hd_zUosX1Aw4b0Q","Great food. The ladies are rude as hell. But the guy is always happy and pleasant. He remembers my name and order before I say anything. First Wok is one of my favorites.","2012-07-19 22:31:54",2
"JUguwsMAyxuyT_RF8hiQ3w","F1vdFYr7P4Xb3uAQ2AYgzQ","Watch out for that chineese mustard","2011-01-29 21:43:23",0
"3Aw5KIMG6xy-oyHgV0-GlQ","t_yiQnxUDdPPCN2z4QyezA","I am in Chinese food heaven right now. Crispy tofu alone is worth the trip here.","2012-02-04 00:09:59",0
"WyfFLOIMudl-5nfovmSSuA","dqnShtl304m2oO1Nel5GSg","Great","2019-07-07 18:27:37",0
"784GqEJKOs0HQzDEAGluHQ","zs8FigAlH_rfYJ3FoCzMGw","Extremely delicious food.. worth 45 min drive for human shrimp","2018-07-13 17:45:17",0
"CP-NXrlvfw3ndwvjfwIY0w","USRXU4ASBAFSKhlk-KVrCw","No wait for dim sum. Some dishes were cold... But all were delish.","2014-11-26 17:10:18",0
"CH9VC7aLLsV8NFdaoU_uog","DQMaUSbKsRtB5lJD3egqxQ","They make their own noodles every day. I like their crab rangoon and their ginger tea, too. I would share a photo but I already ate the evidence","2014-05-28 00:31:17",0
"C__1BHWTGBNA5s2ZPH289g","yAkaDc6MWX3dy8bnEcCrRQ","Old school Chinese food. Dependably delicious.  Today hot and sour soup and veggie moo-shu.","2014-03-06 17:44:29",0
"62SqKG1hQGNsYB2qCSMrKQ","yAkaDc6MWX3dy8bnEcCrRQ","Lovely building, but inattentive and somewhat terse service.","2012-02-28 23:41:54",0
"A77MPCnp6mi-pA7MT0mDWA","w4MypAX8UIaJq-mhCZBq2A","Blah.  Wouldn't go back.  Bland flavor.","2015-03-12 05:36:40",0
"VLy6l8L72adD7iTBNqiPXw","T4JGbW9XEGQVrLpQcNFXtA","Not a fan","2017-04-08 21:31:03",0
"TKBxndcSYx6h5O0kB1HDjA","-_DxZ8gKU50sfuZEu4ypKg","Bubble tea isn't the best, but spring rolls are inexpensive and good.","2012-04-18 20:38:38",0
"3xBFFH866WoySDG7uuwBSQ","iTNsT5xYHhQWTYDTROZCRw","I love the crayfish","2018-05-31 00:07:47",0
"KImDfKRpLV1vv7in15gehg","pyZkGdnTwpRh5tFWfdmQEg","These folks do don't deliver.  I'm a sad panda.","2014-01-28 20:20:41",0
"OFh0f5zmSZCVs38OW6w3cw","jIc8lKpK0S265D18cgQKEw","Come on a Monday","2013-01-21 17:13:46",0
"GefiDYsb2U_-3ujGnheSpQ","GDpd9KZdUgnjcoCWTTphqw","Get the back room for karaoke","2014-01-22 00:40:25",0
"l2FNF5GmCaETGO8K4TyBJw","KLvpdtFYUi1I0LNsmIqeJw","Consistently good General Tso's Chicken! Friendly staff and reasonable prices. I recommend.","2013-01-28 09:09:20",0
"mLDC0DjkT2IJkoppBze4eA","cxVp-a28Cp7lavjaPMvK5w","Happy hour is in the bar area only. The temperature of that place is scorching hot, so try not to sit near the heating vents.","2019-11-20 19:46:36",0
"jQgzL3_p6jJnpI7f-2o7Xw","25CzbDgm1MsT31NhA6KYog","Sushi is great I ordered takeout reasonable portions","2015-12-15 18:06:06",0
"JGKH6RV2YYPz4OR1TPP5wQ","cXmlv2WBzuB6JLMhaCvLuQ","Food tastes good, with reasonable amount and price. service is good too.","2016-09-18 01:25:59",0
"PHilqp3w6eyo6nztpToOPw","ccdcyzc1oSucd-qRlnYR0w","I haven't eaten the food yet but the service is quick and the people are nice.","2014-03-01 01:44:28",0
"otLs7BIJKfnTME5XIVS8Jg","3_STYcEwVsieJPo0GWjxLw","My go to. For over 15 years. Consistent. You can always expect the same quality.","2019-10-27 20:28:14",0
"ELOc87d1PuvQZ8P8etdycQ","Tm2dKN_-DCdZfF2xMWrX7w","Spicy basil and tofu!","2011-01-31 18:09:09",0
"MDeA-Gx8NScCyAdziq7IeA","ijY4C4ut4M9xg3QvK2R2pg","Best dim sum I've had anywhere, great atmosphere, and unbelievably reasonable prices","2012-02-05 19:44:25",0
"PixAmdRa58XZ3hr8YLS36g","zG3GJiIrF01bwgP0tQdkZg","Warning! They wouldn't accept their Yelp Check-in offer.","2019-01-14 00:56:10",0
"I7vgE0gPNHkYzGO5VKVo9A","t-LnJne10SHAWATKYdQdJQ","Be sure to bring some singles to tip the guys working the grill!","2017-05-09 02:05:37",0
