"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attribute.RestaurantsAttire","attribute.RestaurantsTakeOut","attribute.BusinessAcceptsCreditCards","attribute.NoiseLevel","attribute.GoodForKids","attribute.RestaurantsReservations","attribute.RestaurantsGoodForGroups","attribute.BusinessParking","attribute.RestaurantsPriceRange2","attribute.HasTV","attribute.Alcohol","attribute.BikeParking","attribute.RestaurantsDelivery","attribute.ByAppointmentOnly","attribute.OutdoorSeating","attribute.Caters","attribute.WheelchairAccessible","attribute.WiFi","attribute.Ambience","attribute.BYOB","attribute.GoodForMeal","attribute.Corkage","attribute.RestaurantsTableService","attribute.BusinessAcceptsBitcoin","attribute.HappyHour","attribute.DogsAllowed","attribute.CoatCheck","attribute.Music","attribute.BestNights","attribute.HairSpecializesIn","attribute.AcceptsInsurance","attribute.BYOBCorkage","attribute.DriveThru","attribute.GoodForDancing","attribute.Smoking","attribute.AgesAllowed","attribute.DietaryRestrictions","attribute.RestaurantsCounterService","attribute.Open24Hours","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"rcnjeruxT_-zThMekbMUbA","Panda Express","2855 State Road","Cuyahoga Falls","OH","44223",41.149599,-81.5079981,2.5,34,1,"'casual'","True","True",NA,"True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True",NA,NA,"False",NA,"False",NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Chinese, Restaurants","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:30","10:30-22:30","11:0-21:30"
"tHsrPOEx-VY6a6urWWT0Xw","Lily Chinese Restaurant","27091 Bagley Rd","Olmsted Township","OH","44138",41.3719855,-81.9424849,2,14,1,"u'casual'","False","True",NA,"False","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"U6ure4FjwC9lOKmlZw6gTQ","Chang Jiang","984 W Main St","Sun Prairie","WI","53590",43.1816362,-89.2294487,3.5,17,1,"'casual'","True","True","u'quiet'","True","False","True",NA,"1","True","'none'","True","True",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","12:0-22:0"
"jIujTHt4Mr-ygwpBDGHmFg","Empire Wok Chinese Carry Out","10917 Prospect Rd","Strongsville","OH","44149",41.3315905,-81.856997,4,13,0,"'casual'","True","True","'average'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","'none'","False","False",NA,"False","False",NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"dHJ4PT5C9mr6QPs4o_DaSA","Golden Dragon","1634 State Rd","Cuyahoga Falls","OH","44223",41.1278723,-81.5087648,3.5,36,1,"'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","u'full_bar'","True","False",NA,"False",NA,NA,"'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Sushi Bars, Chinese, Japanese","11:30-22:0","11:30-22:0","11:30-22:0","11:30-22:0","11:30-23:0","11:30-23:0",NA
"sAhKuHKCKu9p8gy9vVsXnA","Hundred Flowers","28898 Lake Shore Blvd","Willowick","OH","44095",41.629209,-81.483417,3,12,1,"u'casual'","True","True","'quiet'","True","False","True",NA,"1","True","u'beer_and_wine'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:0","11:30-22:0","12:30-22:0","12:30-21:0"
"php_sWMWyXs7Qi5UyTUrLg","Asian Star","182 Ohio River Blvd","Leetsdale","PA","15056",40.559405,-80.205455,3.5,16,1,"u'casual'","True","True","'quiet'","True",NA,"False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1",NA,"'none'",NA,"False",NA,"False","False",NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pan Asian, Asian Fusion, Restaurants, Food, Specialty Food, Ethnic Food, Chinese","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:30","10:30-22:30","11:30-22:0"
"PT0N41nUD3CErvn046JEhg","Red Pepper Chinese Restaurant","1518 N Stoughton Rd","Madison","WI","53704",43.1176498,-89.3254581,4.5,3,0,"'casual'",NA,NA,NA,"True",NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,"'none'",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"UzW_6PaLFzPjP7_2Czk3Wg","China King Chinese Restaurant","1120 Pearl Rd","Brunswick","OH","44212",41.2447894,-81.8417745,3.5,27,1,"u'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True",NA,"False","False",NA,"False",NA,NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Asian Fusion","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","12:0-21:0"
"dqnShtl304m2oO1Nel5GSg","Feet Paradise Reflexology","2024 Murray Ave","Pittsburgh","PA","15217",40.434066,-79.9230427,4.5,16,1,NA,NA,"True","u'quiet'",NA,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2",NA,NA,"False",NA,"False",NA,NA,"True","u'free'",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,"Beauty & Spas, Massage, Health & Medical, Traditional Chinese Medicine, Tui Na, Reflexology","10:0-22:0","10:0-17:0","10:0-22:0","10:0-17:0","10:0-22:0","10:0-22:0","10:0-21:30"
"xMn3YvKFLqpBab0icUou1g","Chen's Dumpling House","505 State St","Madison","WI","53703",43.0746589,-89.3939651,4,75,1,"'casual'","True","True",NA,"False","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","u'none'",NA,"True",NA,"False","False","False","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"False",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"sOaeX1zQWuqbPcclvjtdeA","P.F. Chang's","26001 Chagrin Blvd","Beachwood","OH","44122",41.4650887865,-81.4937630296,3,150,1,"u'casual'","True","True","'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","u'full_bar'","False","True",NA,"False","True",NA,"u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian Fusion, Gluten-Free, Restaurants, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0"
"keQlXWfz2K7GukqaReVyow","Ichiban Sichuan","610 S Park St","Madison","WI","53715",43.060654,-89.4011292,3.5,194,1,"u'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","True","u'full_bar'","True","True",NA,"False","False",NA,"u'free'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Chinese, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","11:0-22:0"
"y9_8s2b5ahsF0elT86K4Fw","Wing Wah","899 East Aurora Rd","Macedonia","OH","44056",41.3139794155,-81.5063181002,3,11,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True",NA,NA,"True",NA,"False",NA,NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"m5t6Ork5uMHRvIlCmP6ULQ","China Chef","6328 Pearl Rd","Cleveland","OH","44130",41.3887888,-81.7646407,3,16,1,"'casual'","True","True",NA,"True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True",NA,"False","True",NA,"False",NA,NA,"'no'",NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"4wzfwVrijdT--mWTESjw9g","China King","205 W Warren St","Saint Joseph","IL","61873",40.1129997,-88.0422169,4,13,1,"u'casual'","True","True","u'quiet'","True","False","False",NA,"1",NA,"u'none'","True","False",NA,"False","False",NA,"'no'","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"R-nmyxEGu4fYGJ2JFbMwlQ","China House","10571 Saint Clair Ave","Cleveland","OH","44108",41.5400845,-81.613517,3,4,1,NA,"True","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"6vVkSaymw-4MOTPh68HN3Q","Number One Wok","12 E Green St","Champaign","IL","61820",40.1101982,-88.2430455,3.5,15,0,"'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","u'none'",NA,"False",NA,"False","False",NA,NA,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seafood, Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"Wqdws1zeQYTzV_7jq1a0hw","Don Don Chinese Restaurant","146 E Main St","Carnegie","PA","15106",40.4079873,-80.0857029,3,17,1,"u'casual'","True","True","u'quiet'","True",NA,"False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'",NA,"True",NA,"False",NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"HbtpJdgRLQcfn2HhqC7wAA","Rice Bowl","1375 N Portage Path","Akron","OH","44313",41.1324547165,-81.5490881494,3,19,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","'beer_and_wine'",NA,"True",NA,"False","True",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), Food, Restaurants, Japanese, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","12:0-21:30"
"QeJAGJNbaqFuMusPTCoBMA","HuHot Mongolian Grill","190 N Grand Ave","Sun Prairie","WI","53590",43.177678,-89.265592,3,16,1,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian Fusion, Restaurants, Chinese, Mongolian","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0"
"iiEjVLb4JDLE2xl8YGR-Gw","Chili King","602 S Park St","Madison","WI","53715",43.0608156262,-89.4010070761,3.5,33,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","False","u'none'","False","True",NA,"False","False",NA,"u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-22:0"
"hQMx2ZbGAa_oxJNpnTZf8Q","The Diner","105 Clinton Ave","Oakdale","PA","15071",40.3984122,-80.1862539,3.5,61,1,"u'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","u'none'","True","True",NA,"True","True","False","'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Diners, Pizza, Restaurants, Breakfast & Brunch, Food, Chinese, Bakeries","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-21:0","7:0-20:0"
"CQJGl8n0wqL8WSEsG_yqDg","China King","7087 Brecksville Rd","Independence","OH","44131",41.3697164,-81.6375212,3,24,1,"u'casual'","True","True","u'quiet'","True","True","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","u'none'","True","True",NA,"False",NA,NA,NA,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"uoV4aDfXbRmvyHSezdn--w","Tai's Asian Bistro","638 S Whitney Way","Madison","WI","53719",43.051829081,-89.4757021905,3.5,95,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","u'beer_and_wine'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Asian Fusion, Restaurants","11:0-21:30",NA,"11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","12:0-21:0"
"cCBySJPR4i7WFfEt8gjArg","Bahn Thai Restaurant","944 Williamson St","Madison","WI","53703",43.0806833,-89.3685159,3.5,77,0,"'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","u'beer_and_wine'","True","True",NA,"False",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Thai","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:30","12:0-21:30","12:0-21:0"
"VHtYVZN4-85odLn1T6Z_nA","Malaxiangguo","3608 Fifth Ave","Pittsburgh","PA","15213",40.441333,-79.9586691,3.5,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"Z5T-muBHTERxj3jFqhiLHw","Zen Restaurant","2181 Hulton Rd","Verona","PA","15147",40.5262656025,-79.8174745962,4,39,1,"'casual'","True","True","'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","u'full_bar'","False","False",NA,"False","False","True","'no'","{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Pan Asian, Restaurants, Sushi Bars","11:0-22:0","11:0-22:0","1:0-9:0","11:0-22:0","11:0-22:30","11:0-22:30","11:30-21:30"
"1Vbt1GsmtQm2dkC4A2L_-g","Subba Asian Restaurant","700 Cedar Ave","Pittsburgh","PA","15212",40.4534380276,-80.0016119968,4,157,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'","True","False",NA,"False","True","False","'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Himalayan/Nepalese, Asian Fusion, Indian, Chinese","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0"
"5rb2tq_AhxQuRYu_bh464g","Vieng's Asian Bistro","139 Crocker Park Blvd","Westlake","OH","44145",41.459542,-81.950652,3,131,0,"u'casual'","True","True","u'average'","True","True","True","{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","u'full_bar'","True","True",NA,"True","False",NA,"'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Japanese, Asian Fusion","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0"
"FeigEbRVs3d_WoMVUhIT7g","Crop Sticks","1059 Old River Rd","Cleveland","OH","44113",41.499964,-81.706625,2.5,39,0,"'casual'","True","True","u'average'","False","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}","2","True","u'full_bar'","False","False",NA,"True",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sushi Bars, Asian Fusion, Restaurants, Chinese","17:0-22:0","17:0-22:0","17:0-22:0","11:30-23:0","11:30-23:0","11:30-23:0","17:0-21:0"
"8C65DwwnazwYB2z9naHyaw","Golden Mountain Restaurant","27910 Chardon Rd","Willoughby Hills","OH","44092",41.5823398,-81.4842591,3,24,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","'full_bar'","True","False",NA,"False","True","True","u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"American (New), Fast Food, Chinese, Restaurants, Asian Fusion","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
"bRy4yyU0XXcOJRX5tGQ_dg","Little Hong Kong","34137 Center Ridge Rd","North Ridgeville","OH","44039",41.3975557,-81.9949385,4,50,1,"u'casual'","True","True","'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","'none'","True","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Cantonese, Szechuan, Restaurants",NA,NA,NA,NA,NA,NA,NA
"35AWV2l8s2DbBxKbexPU7A","Chang Jiang","2935 S Fish Hatchery Rd","Fitchburg","WI","53711",43.0144898,-89.4274581,3,29,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'","True","True",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:30","10:0-22:30","10:0-22:0"
"qd1QvLRMJMPRQIdhyWmhRg","China Wok Chinese Restaurant","204 S Century Ave, Ste A6","Waunakee","WI","53597",43.189589,-89.4612,3,25,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","u'none'",NA,"False",NA,"False","False","True","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seafood, Chinese, Restaurants","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","16:0-21:30","16:0-21:30"
"7XUDdyFFriUkoSTGBYp1ag","Asian Bistro","455 Penn Lincoln Dr","Imperial","PA","15126",40.4426795,-80.235987,4.5,3,1,NA,"True",NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thai, Asian Fusion, Restaurants, Chinese",NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:30","12:30-21:30","13:30-20:30"
